# cb 1180-22430 ool 790-16748 del=0 ncb=21251 nb=9250 nt=3000
# cbs=21251 per read=85.0 base=1180
1 4032 4032 3328 0 0
2 5 2021 6 0 0
3 4 2046 5 0 0
4 5 2037 6 0 0
5 5 2059 6 0 0
6 6 2043 6 0 0
7 4 1991 5 0 0
8 4 2043 5 0 0
9 5 2029 6 0 0
10 4 2031 5 0 0
11 4 2017 5 0 0
12 4 2018 5 0 0
13 5 1986 6 0 0
14 5 2052 6 0 0
15 5 2017 5 0 0
16 5 2044 6 0 0
17 5 2023 6 0 0
18 4 2018 5 0 0
19 5 2019 6 0 0
20 5 2022 5 0 0
21 5 2038 6 0 0
22 5 2050 5 0 0
23 5 2022 6 0 0
24 5 1996 5 0 0
25 5 2025 6 0 0
26 5 2042 6 0 0
27 5 1991 6 0 0
28 5 2021 5 0 0
29 5 2040 6 0 0
30 5 2055 6 0 0
31 5 2039 6 0 0
32 4 1992 5 0 0
33 5 2017 6 0 0
34 5 2054 6 0 0
35 5 2057 6 0 0
36 4 2016 5 0 0
37 5 2012 6 0 0
38 4 2023 5 0 0
39 5 2020 6 0 0
40 3 2017 4 0 0
41 4 2020 5 0 0
42 5 2033 6 0 0
43 4 2020 5 0 0
44 4 2013 5 0 0
45 5 2021 6 0 0
46 4 2023 5 0 0
47 4 2031 5 0 0
48 4 2030 5 0 0
49 6 2025 7 0 0
50 4 2022 5 0 0
51 5 2019 6 0 0
52 6 2019 7 0 0
53 2 2043 3 0 0
54 5 2038 6 0 0
55 6 2015 7 0 0
56 5 2004 6 0 0
57 6 2021 7 0 0
58 5 2016 6 0 0
59 4 2016 4 0 0
60 5 2025 6 0 0
61 4 1984 5 0 0
62 4 2018 5 0 0
63 3 2021 3 0 0
64 6 2018 6 0 0
65 5 2049 6 0 0
66 1 2020 1 0 0
67 4 2023 5 0 0
68 5 2024 5 0 0
69 6 2016 7 0 0
70 4 2037 5 0 0
71 2 1989 3 0 0
72 5 2020 6 0 0
73 9 2055 9 0 0
74 3 2021 4 0 0
75 5 2024 6 0 0
76 5 2012 5 0 0
77 5 2015 5 0 0
78 5 2026 6 0 0
79 5 2017 6 0 0
80 4 2002 5 0 0
81 1 1990 2 0 0
82 4 2020 5 0 0
83 4 2019 5 0 0
84 5 2046 6 0 0
85 5 2021 6 0 0
86 5 2018 5 0 0
87 7 2020 7 0 0
88 6 2050 7 0 0
89 5 2057 6 0 0
90 5 2048 6 0 0
91 5 2015 6 0 0
92 5 2016 6 0 0
93 4 2012 5 0 0
94 5 2018 6 0 0
95 6 2047 7 0 0
96 5 2038 6 0 0
97 5 2025 6 0 0
98 4 2039 5 0 0
